state_2018,birth_year,sex,race,party_id,ideo5_2019,newsint_2019,pew_religimp_2019,faminc_new_2019,educ_2019,ft_black_2017,ft_hisp_2017,ft_asian_2017,diff_inc_2019
South Dakota,1937,Male,White,Independent,3,1,1,10,4,99,100,NA,2
Connecticut,1945,Male,White,Independent,5,2,2,NA,1,60,68,51,5
New Jersey,1965,Female,White,Republican,5,1,1,10,6,50,50,48,5
West Virginia,1960,Male,White,Republican,4,1,2,10,4,78,81,87,5
California,1953,Male,White,Republican,4,1,3,11,5,50,50,50,5
Pennsylvania,1951,Female,White,Republican,3,2,1,4,2,72,83,66,5
Illinois,1969,Male,White,Republican,5,2,1,2,3,100,100,100,5
NA,1972,Male,White,Republican,3,1,2,10,6,75,75,89,1
Colorado,1943,Male,White,Republican,4,1,4,4,4,10,54,17,5
NA,1935,Female,White,Other,4,1,1,3,2,50,50,90,5
NA,1971,Male,White,Republican,5,2,1,2,2,88,57,72,4
NA,1954,Female,White,Independent,4,1,1,NA,3,80,69,80,5
Pennsylvania,1969,Female,White,Democrat,3,2,2,3,4,76,69,50,1
Pennsylvania,1975,Female,White,Independent,3,3,4,6,6,100,100,100,5
Illinois,1946,Male,White,Republican,4,2,1,8,2,41,6,24,5
New York,1947,Male,White,Independent,3,1,4,7,5,88,83,84,5
Virginia,1953,Male,White,Independent,3,1,1,9,2,74,81,78,5
NA,1987,Female,White,Republican,5,2,1,6,5,90,96,98,5
Ohio,1963,Male,White,Democrat,2,1,1,2,4,60,50,20,1
NA,1964,Male,White,Republican,5,1,2,13,5,64,67,63,5
Ohio,1968,Male,White,Democrat,3,2,1,9,4,63,92,83,1
NA,1941,Female,White,Republican,3,1,3,9,4,93,69,94,5
North Carolina,1956,Female,White,Democrat,1,2,2,4,5,70,70,70,2
New York,1946,Male,White,Republican,5,1,3,12,5,79,82,90,5
Maryland,1966,Male,White,Democrat,3,1,4,7,3,91,84,90,4
Illinois,1968,Male,Black,Independent,3,2,1,5,2,100,100,100,1
NA,1958,Male,Hispanic,Democrat,2,1,1,2,2,87,100,52,1
Tennessee,1967,Female,White,Republican,3,2,3,4,3,88,86,92,3
California,1944,Male,Hispanic,Democrat,3,1,1,NA,1,98,100,99,5
New Jersey,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,75,75,NA
Ohio,1946,Male,White,Independent,4,2,2,NA,2,82,80,80,4
Maryland,1940,Female,White,Independent,NA,1,3,3,6,94,15,24,5
Georgia,NA,NA,NA,NA,NA,NA,NA,NA,NA,67,50,50,NA
Massachusetts,1990,Female,White,Democrat,3,3,2,NA,4,0,9,39,1
New Jersey,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,40,90,NA
California,1955,Male,Black,Democrat,3,1,2,10,4,90,90,91,2
Pennsylvania,1943,Female,White,Republican,4,1,1,NA,2,79,49,55,5
Alabama,1974,Male,White,Independent,4,2,2,10,2,50,72,93,5
Pennsylvania,1961,Male,White,Republican,4,2,2,6,2,60,75,81,5
Connecticut,1947,Male,White,Republican,5,1,1,12,3,21,44,89,5
Pennsylvania,1932,Male,Black,Independent,3,1,3,9,5,92,NA,79,2
Maine,1973,Male,White,Republican,4,1,1,8,3,95,95,95,5
Arkansas,1962,Female,Black,Democrat,5,NA,1,2,2,81,22,41,1
Kansas,1953,Male,White,Independent,3,1,1,2,4,82,80,81,2
Michigan,1956,Female,White,Republican,4,1,1,NA,4,63,52,99,5
Kansas,1957,Female,White,Republican,4,2,2,6,2,98,50,50,5
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,81,81,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,65,72,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,95,95,NA
Not Asked,1991,Male,White,Democrat,2,2,3,2,3,96,85,74,1
Illinois,1940,Female,White,Democrat,1,2,1,NA,1,96,86,100,1
Ohio,1940,Female,White,Republican,4,2,1,NA,2,88,6,50,3
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84,80,NA,NA
Washington,1961,Female,White,Other,1,1,4,1,3,46,49,59,2
New York,1973,Female,White,Democrat,2,1,4,9,6,74,74,71,3
Skipped,NA,NA,NA,NA,NA,NA,NA,NA,NA,78,49,NA,NA
Wisconsin,1971,Female,White,Independent,3,2,4,11,6,52,52,52,1
South Dakota,1964,Female,White,Republican,4,1,1,7,5,77,28,95,1
Ohio,1957,Male,Native American,Republican,4,1,2,NA,4,77,83,93,5
New York,1966,Male,White,Republican,2,NA,1,1,4,92,80,83,2
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,100,100,NA
Virginia,1970,Female,White,Independent,3,1,4,6,4,19,50,97,5
NA,1952,Female,White,Republican,4,1,1,4,5,35,49,51,5
Illinois,1970,Male,White,Republican,4,1,1,10,6,79,95,95,5
Massachusetts,1960,Female,White,Democrat,2,3,2,3,2,62,37,54,2
New York,1966,Male,White,Republican,5,1,1,2,2,31,32,28,3
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,100,100,NA
Missouri,1961,Male,White,Independent,5,1,1,NA,2,42,51,70,5
Illinois,1959,Male,Black,Democrat,3,1,2,9,4,96,69,83,4
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,47,49,NA
Florida,1953,Male,White,Independent,4,1,4,4,4,50,70,50,5
Tennessee,1953,Female,White,Republican,NA,3,1,1,1,97,1,48,2
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,51,52,NA
NA,1948,Male,White,Republican,4,2,2,3,3,70,65,70,5
New York,1956,Male,White,Democrat,1,4,3,3,3,90,81,80,3
California,1945,Male,White,Republican,3,1,2,5,1,75,75,80,5
New York,1946,Female,White,Independent,3,2,1,10,4,20,76,83,5
New York,1957,Female,Black,Democrat,2,2,2,2,1,99,98,90,1
Arkansas,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,96,100,NA
California,1959,Male,White,Democrat,3,1,1,3,5,60,71,71,5
North Carolina,1979,Male,White,Independent,4,1,4,11,5,21,31,46,5
New Jersey,1956,Male,White,Independent,5,1,1,4,2,90,90,95,5
NA,1956,Male,White,Democrat,1,1,4,4,5,57,56,56,2
Ohio,1966,Female,White,Democrat,1,2,4,3,2,70,38,64,5
California,1945,Male,White,Independent,3,1,4,8,6,99,99,99,2
NA,1986,Female,Other,Other,NA,1,1,NA,5,100,100,100,1
Tennessee,1963,Female,White,Democrat,2,2,1,10,6,100,100,100,1
California,1946,Female,White,Independent,NA,NA,1,3,1,61,60,63,3
Michigan,1945,Male,White,Independent,4,1,4,10,5,60,80,91,5
Pennsylvania,1988,Male,Mixed,Democrat,2,3,3,7,2,87,91,100,3
Washington,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,5,9,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76,70,78,NA
NA,1969,Female,White,Republican,4,2,4,11,5,75,53,89,5
New Jersey,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,16,34,NA
Ohio,1962,Female,White,Independent,3,2,4,12,5,79,66,80,3
Ohio,1932,Female,Black,Democrat,3,2,1,4,5,92,70,63,5
California,1955,Male,White,Republican,5,1,2,7,3,95,98,98,5
Illinois,NA,NA,NA,NA,NA,NA,NA,NA,NA,96,95,96,NA
Colorado,1953,Male,White,Democrat,3,2,3,8,2,36,75,81,3
California,1925,Female,White,Republican,4,3,3,9,3,97,100,100,4
Illinois,NA,NA,NA,NA,NA,NA,NA,NA,NA,83,84,83,NA
New York,1984,Male,White,Republican,4,1,4,8,3,100,100,100,5
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,81,100,NA
North Carolina,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,71,96,NA
NA,1959,Female,White,Independent,3,1,2,8,3,31,85,98,2
NA,1961,Male,Mixed,Independent,3,1,1,7,3,40,50,60,5
NA,1961,Male,White,Republican,4,1,3,10,3,59,80,87,5
New York,1943,Female,White,Republican,4,3,1,3,2,52,48,33,3
Pennsylvania,1940,Male,White,Democrat,4,1,4,6,2,59,72,59,5
New York,1953,Female,White,Democrat,3,2,1,10,3,68,56,67,1
Wisconsin,1956,Female,White,Republican,3,1,2,8,2,10,51,31,5
Not Asked,1976,Male,Other,Democrat,2,2,2,7,3,100,100,100,2
Tennessee,1956,Female,Black,Democrat,3,3,2,8,4,81,12,31,2
Texas,1947,Male,Hispanic,Republican,4,1,1,NA,5,20,71,33,3
Ohio,1957,Female,White,Independent,4,1,4,11,6,50,NA,78,5
NA,1939,Female,White,Republican,5,1,1,9,2,96,52,78,5
Arizona,1966,Male,White,Democrat,3,2,3,2,5,81,88,76,3
NA,1980,Male,White,Democrat,2,1,4,NA,5,100,100,51,2
Florida,1985,Female,White,Democrat,3,2,2,11,5,42,71,62,2
Kentucky,1960,Female,White,Republican,4,2,1,NA,2,74,53,54,3
New Jersey,1970,Female,White,Independent,3,3,4,12,4,95,88,NA,4
South Carolina,1952,Male,Black,Democrat,3,1,1,11,5,100,100,NA,1
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67,53,82,NA
Kansas,1960,Female,White,Democrat,1,1,4,12,5,99,100,100,2
California,1956,Male,Other,Independent,5,1,1,9,4,51,79,81,5
Indiana,1944,Male,White,Independent,3,1,4,6,5,76,79,88,3
Ohio,1942,Female,White,Independent,4,1,1,NA,2,50,51,50,5
New York,1949,Female,White,Democrat,3,2,3,1,2,57,59,69,3
Massachusetts,1954,Female,White,Democrat,3,1,4,7,6,80,80,73,4
California,1944,Female,White,Republican,4,1,2,10,3,78,88,95,5
Texas,1954,Female,Mixed,Independent,3,3,3,1,5,55,36,51,4
Arkansas,1962,Male,White,Independent,4,1,1,6,3,49,45,50,4
New York,NA,NA,NA,NA,NA,NA,NA,NA,NA,68,60,70,NA
Texas,1969,Female,White,Other,4,2,1,5,6,100,98,87,5
California,1955,Female,White,Democrat,4,2,2,9,5,65,69,63,1
West Virginia,1953,Female,White,Independent,3,3,1,3,2,77,3,27,4
NA,1956,Male,Black,Democrat,2,1,1,3,5,82,69,59,3
Montana,1965,Female,White,Republican,4,1,1,2,3,50,50,50,5
New York,1935,Female,White,Republican,5,1,1,3,2,97,95,98,4
Vermont,1969,Male,Other,Independent,4,1,3,NA,6,97,52,51,5
North Carolina,1970,Male,White,Independent,4,1,1,6,3,91,91,97,5
Minnesota,NA,NA,NA,NA,NA,NA,NA,NA,NA,74,65,82,NA
Iowa,1971,Male,Other,Independent,5,1,1,NA,3,24,55,81,5
Louisiana,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,87,77,NA
Georgia,1963,Male,White,Democrat,3,1,3,NA,5,53,60,78,5
Wisconsin,1967,Female,White,Democrat,3,2,1,10,3,53,54,59,2
Utah,1962,Male,White,Other,1,1,4,6,6,99,100,100,1
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,80,100,NA
Idaho,1957,Female,White,Independent,2,1,4,3,4,79,87,78,1
California,1948,Female,White,Other,4,1,1,NA,4,50,51,70,5
NA,1948,Female,Black,Democrat,3,1,1,2,4,99,81,85,5
New York,1967,Female,White,Independent,NA,3,1,3,3,84,79,79,3
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,95,75,NA
Virginia,1954,Male,Native American,Republican,5,1,2,4,4,0,61,98,5
New York,1953,Female,White,Independent,3,1,4,11,6,50,51,79,5
Illinois,1957,Female,White,Democrat,3,3,2,5,3,97,94,90,3
NA,1947,Male,White,Democrat,2,1,4,7,3,99,83,83,3
Florida,1963,Male,White,Independent,3,1,2,5,3,50,96,100,5
California,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,99,100,NA
Wisconsin,1958,Female,White,Republican,NA,1,1,NA,4,100,53,55,1
Florida,1957,Female,White,Democrat,3,2,3,4,3,41,76,42,3
Wisconsin,1949,Female,White,Democrat,2,1,4,4,2,70,85,80,3
Oklahoma,1949,Female,White,Independent,4,1,1,NA,6,33,93,94,5
New Jersey,1952,Male,Black,Democrat,3,1,2,11,5,80,80,75,2
California,1953,Female,White,Democrat,3,3,1,3,4,56,53,51,1
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,79,88,NA
Texas,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,51,95,NA
NA,1967,Female,White,Independent,2,2,3,5,5,100,70,95,1
New Jersey,1961,Male,White,Republican,4,1,1,5,2,0,0,27,3
NA,1963,Male,White,Republican,3,2,2,7,3,50,50,50,3
New York,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,50,65,NA
Iowa,1935,Male,White,Independent,4,1,1,NA,4,0,77,80,5
California,1964,Female,White,Republican,4,1,1,13,5,74,68,70,5
Pennsylvania,1952,Female,White,Democrat,3,1,1,4,4,100,99,100,5
California,1952,Female,White,Democrat,4,3,2,13,5,53,50,49,5
Not Asked,1954,Female,Black,Democrat,2,1,3,6,3,100,98,98,3
Pennsylvania,1955,Male,White,Independent,3,1,1,9,3,51,51,51,3
Ohio,1972,Male,White,Republican,5,1,1,8,3,77,78,60,5
Florida,1949,Male,White,Independent,5,1,3,3,3,51,46,53,5
Massachusetts,1970,Male,White,Republican,5,1,1,NA,6,66,52,92,5
NA,1959,Female,White,Republican,5,1,1,11,2,11,9,43,5
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,100,100,NA
Ohio,1954,Male,White,Independent,3,1,1,4,3,99,90,100,2
Wisconsin,1955,Female,White,Republican,4,1,1,3,2,60,52,59,4
Tennessee,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,70,78,NA
Florida,1953,Male,White,Democrat,4,2,1,5,2,50,50,52,4
California,1964,Male,White,Democrat,2,1,4,10,3,100,100,100,3
Florida,1962,Male,White,Independent,1,1,4,4,3,100,100,100,1
NA,1976,Male,Hispanic,Independent,4,2,1,5,2,100,100,100,5
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,46,40,NA
NA,1946,Male,White,Republican,3,1,3,10,6,100,100,98,2
NA,1970,Female,White,Independent,3,1,1,NA,5,99,99,100,5
Iowa,1979,Female,White,Independent,2,1,4,8,4,10,56,74,3
Missouri,1956,Male,White,Republican,5,2,1,2,2,80,81,90,3
NA,1961,Male,White,Other,4,1,1,10,4,50,50,51,5
Ohio,1953,Female,White,Republican,5,1,1,2,5,21,80,95,5
Pennsylvania,1955,Male,White,Democrat,4,1,2,5,2,54,53,55,4
Washington,1957,Male,White,Independent,3,1,1,9,2,99,97,99,5
Pennsylvania,1959,Male,White,Republican,4,3,2,4,2,50,50,52,2
Illinois,1948,Female,White,Independent,3,1,1,5,5,55,46,58,4
NA,1958,Male,White,Independent,3,1,1,2,2,92,95,92,1
Pennsylvania,1961,Male,White,Independent,4,1,1,NA,4,90,60,55,5
NA,1955,Female,White,Democrat,4,1,1,3,2,80,98,50,5
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93,100,89,NA
California,1956,Male,White,Independent,2,1,4,7,3,50,50,50,2
Ohio,1965,Female,White,Democrat,1,1,4,2,2,99,99,98,1
Texas,1963,Male,White,Independent,4,1,2,1,4,63,79,89,5
Virginia,1942,Female,White,Republican,5,3,1,4,1,80,59,80,3
New York,1966,Male,White,Independent,4,2,4,9,2,2,2,50,5
Pennsylvania,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,12,10,NA
Delaware,1979,Male,White,Republican,4,2,3,11,6,44,52,51,5
Connecticut,1964,Male,White,Independent,3,3,2,11,5,100,100,99,3
New York,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,100,100,NA
Alabama,1971,Male,White,Republican,5,1,1,NA,5,50,50,50,5
Colorado,1976,Female,White,Democrat,2,1,3,10,6,95,99,99,2
Skipped,1962,Female,White,Independent,3,1,1,2,3,100,100,100,2
Pennsylvania,1945,Male,White,Republican,4,1,1,4,2,59,12,39,5
Florida,1967,Female,White,Republican,5,2,1,7,2,50,21,50,2
Wisconsin,1956,Male,Other,Independent,4,3,1,10,4,68,47,88,3
Ohio,1954,Female,Black,Democrat,2,4,1,1,2,99,51,60,1
New Jersey,1959,Male,White,Republican,4,1,3,15,5,50,50,50,5
Iowa,1964,Male,White,Republican,5,1,3,6,4,50,50,50,4
Kentucky,1953,Male,White,Republican,4,1,4,5,5,68,5,100,5
New York,1943,Female,Mixed,Independent,3,1,2,9,2,89,91,90,2
New York,1944,Male,White,Republican,5,1,3,12,6,10,70,75,5
Virginia,1953,Female,White,Republican,5,1,1,11,6,81,72,100,5
Massachusetts,1956,Female,White,Independent,2,2,4,7,3,99,NA,99,2
Oregon,1949,Male,White,Independent,5,1,1,3,1,92,89,81,5
New York,1956,Female,White,Independent,4,1,4,11,5,75,78,76,5
California,1966,Male,Hispanic,Democrat,NA,3,4,9,2,33,95,79,3
NA,1938,Female,White,Republican,5,1,1,4,2,40,72,56,5
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,50,87,NA
South Dakota,1959,Female,White,Republican,4,2,3,3,5,57,53,52,5
California,1939,Female,Mixed,Independent,4,3,3,3,6,50,56,50,2
NA,1931,Female,White,Democrat,3,2,1,NA,5,71,85,83,3
Illinois,1950,Male,White,Independent,4,1,1,2,5,36,56,56,5
California,1945,Female,Hispanic,Democrat,2,3,3,3,2,100,95,100,2
Michigan,1948,Male,Black,Republican,5,1,1,NA,3,99,100,100,5
California,1954,Female,White,Republican,5,1,2,6,6,49,49,53,5
New York,1945,Male,White,Democrat,3,1,4,11,6,60,61,66,2
Florida,1957,Female,White,Independent,3,1,3,7,3,82,38,92,5
Texas,1943,Female,White,Republican,5,1,1,4,6,97,99,99,5
New York,1970,Male,White,Republican,3,3,3,12,4,66,70,80,2
Maryland,1964,Female,White,Democrat,3,1,4,5,2,100,100,90,4
Maryland,1981,Male,White,Independent,2,2,2,12,6,48,51,51,2
Georgia,1964,Female,White,Republican,3,3,1,NA,3,100,100,100,5
Oregon,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,79,92,NA
New York,1954,Female,Black,Democrat,4,1,1,NA,5,88,58,69,4
Iowa,1961,Male,White,Democrat,2,1,3,10,2,65,52,51,4
Oklahoma,1936,Female,White,Republican,3,2,1,3,2,71,17,NA,3
Massachusetts,1961,Female,White,Independent,NA,2,2,12,6,50,32,57,3
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,51,51,NA
North Carolina,1941,Male,White,Other,4,1,2,9,2,50,81,50,5
New York,1951,Male,White,Democrat,2,1,4,NA,3,81,81,94,2
Colorado,1983,Male,White,Republican,4,1,4,9,3,89,80,97,5
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,0,12,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,50,50,NA
Maryland,1967,Male,White,Republican,4,1,4,7,5,61,60,71,2
New York,1971,Male,Hispanic,Democrat,5,3,1,2,2,75,41,88,3
Idaho,1950,Female,White,Republican,3,1,1,12,6,82,92,97,5
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,5,79,NA
NA,1962,Female,White,Democrat,1,1,4,8,4,99,91,28,1
Tennessee,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,36,20,NA
Massachusetts,1966,Female,White,Republican,4,4,1,7,2,44,45,49,5
Pennsylvania,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,100,97,NA
NA,1952,Female,White,Republican,5,1,1,9,3,51,46,63,3
Illinois,1942,Female,White,Democrat,1,1,4,3,5,98,100,98,3
North Carolina,1956,Female,White,Independent,5,1,1,5,2,86,84,77,3
Tennessee,1955,Male,White,Democrat,2,2,1,3,2,50,50,50,3
Not Asked,1954,Female,Asian,Independent,5,4,1,9,5,93,100,99,5
New York,1975,Male,Black,Democrat,2,3,4,5,4,97,91,5,2
Illinois,1939,Male,White,Republican,4,1,1,3,2,96,89,80,4
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,50,NA,NA
Illinois,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,51,50,NA
Kansas,1941,Female,White,Democrat,3,1,1,7,5,100,100,97,1
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,100,100,NA
New York,1941,Male,White,Independent,4,1,1,4,2,49,50,50,5
Vermont,1936,Female,White,Republican,4,1,3,NA,2,90,58,87,5
Connecticut,1985,Male,White,Democrat,3,3,3,11,5,39,50,49,2
NA,1958,Male,White,Independent,4,4,4,6,2,74,75,70,3
Massachusetts,1949,Male,White,Democrat,3,1,4,4,3,79,91,81,2
Missouri,1961,Male,White,Republican,5,1,1,3,3,78,78,69,5
Illinois,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,51,61,NA
Florida,1933,Female,White,Republican,5,1,1,11,2,30,25,99,5
Michigan,1933,Male,White,Republican,4,1,1,7,4,65,75,81,5
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79,72,66,NA
Florida,1965,Female,Black,Democrat,2,NA,1,4,3,96,82,74,3
Wisconsin,1951,Male,White,Independent,3,2,4,NA,3,51,51,51,3
NA,1954,Male,Black,Democrat,3,1,2,4,2,89,88,87,4
Skipped,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,66,81,NA
New Jersey,1952,Male,White,Independent,3,2,4,NA,5,99,90,88,3
Texas,1928,Female,Black,Democrat,2,1,1,4,3,100,79,74,1
Iowa,1948,Male,White,Independent,4,1,3,11,3,70,70,60,4
Pennsylvania,1948,Male,White,Independent,3,2,1,5,2,82,50,75,3
Not Asked,1990,Male,Other,Independent,3,1,2,4,6,10,20,50,4
Idaho,1958,Female,White,Republican,5,1,1,6,2,69,68,51,4
Louisiana,1985,Female,Black,Democrat,NA,1,1,4,5,5,11,23,2
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,100,99,NA
Pennsylvania,1941,Male,White,Independent,4,1,2,4,2,100,86,100,5
Washington,1950,Female,White,Independent,4,1,1,9,3,100,100,100,5
NA,1958,Male,White,Republican,3,1,4,10,4,94,51,70,5
Colorado,1953,Female,Hispanic,Republican,5,2,1,NA,2,72,56,10,5
Vermont,1954,Male,White,Democrat,2,2,3,3,2,50,41,50,3
Michigan,1946,Female,White,Independent,2,2,4,7,6,66,72,68,2
California,1982,Male,Asian,Independent,2,1,4,12,6,75,75,75,2
Arkansas,1971,Male,Black,Democrat,3,1,1,11,6,99,97,96,1
NA,1959,Female,White,Independent,3,3,1,3,2,39,42,29,1
Michigan,1950,Female,White,Republican,5,1,1,NA,4,79,92,77,5
Pennsylvania,1973,Female,White,Democrat,3,1,1,6,4,95,60,60,2
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,50,50,NA
Ohio,1988,Female,White,Independent,2,2,3,9,6,50,52,52,1
New York,1963,Female,White,Democrat,NA,2,2,NA,3,75,75,82,2
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82,98,99,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91,90,91,NA
Pennsylvania,1959,Female,White,Independent,4,1,1,NA,3,50,70,51,5
Massachusetts,1961,Male,White,Independent,3,1,3,7,2,96,95,96,5
NA,1964,Female,White,Republican,3,2,1,10,5,58,57,76,5
Rhode Island,1970,Female,White,Republican,4,3,2,NA,2,99,98,97,3
Michigan,1955,Male,Black,Democrat,2,1,1,7,3,100,99,100,4
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,19,39,NA
Colorado,1968,Female,Hispanic,Republican,3,3,2,12,3,97,97,95,3
NA,1939,Male,White,Republican,4,1,1,NA,3,11,11,51,5
Rhode Island,1943,Female,White,Democrat,4,2,2,4,2,59,28,6,2
Idaho,1967,Male,White,Independent,3,2,4,5,2,26,3,6,3
Indiana,1969,Male,White,Independent,3,1,3,3,3,49,53,50,4
Michigan,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,26,28,NA
New Jersey,1951,Female,White,Republican,5,2,1,5,2,5,7,6,3
Oregon,1987,Female,Hispanic,Republican,5,1,1,6,5,78,76,31,5
Texas,1961,Male,White,Republican,5,1,3,NA,2,77,50,54,5
Ohio,1988,Female,White,Independent,2,1,4,7,5,75,75,75,1
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,60,100,NA
Pennsylvania,1959,Female,White,Republican,5,1,1,2,2,70,68,89,5
Iowa,1983,Male,Hispanic,Democrat,1,1,1,14,5,100,100,100,1
Washington,1967,Female,White,Independent,4,2,3,10,4,50,50,51,5
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96,94,68,NA
Texas,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,50,42,NA
Florida,1977,Male,White,Republican,4,1,2,10,5,78,75,75,5
California,1954,Male,White,Republican,5,1,1,7,4,91,89,84,5
Pennsylvania,1964,Male,White,Democrat,3,3,2,9,2,60,55,84,2
Texas,1952,Female,White,Independent,4,1,1,2,2,48,50,85,3
California,NA,NA,NA,NA,NA,NA,NA,NA,NA,95,80,80,NA
Georgia,1963,Male,White,Independent,3,1,2,8,3,20,80,80,5
Indiana,1959,Male,White,Independent,4,2,2,3,4,50,60,75,5
Wisconsin,1980,Female,White,Independent,3,1,1,2,2,72,70,71,3
Texas,1966,Female,White,Republican,3,1,1,13,5,95,96,95,5
NA,1956,Female,White,Republican,4,2,4,4,2,74,78,84,2
Ohio,1980,Female,White,Democrat,2,2,4,6,4,61,60,56,3
Florida,1984,Female,White,Democrat,2,2,4,15,5,90,72,87,2
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,99,100,NA
Iowa,1937,Male,White,Democrat,3,1,1,6,3,94,96,96,2
Pennsylvania,1963,Male,White,Democrat,2,2,3,8,3,77,82,70,3
Oklahoma,1947,Male,Native American,Republican,4,1,1,6,4,10,32,20,5
Ohio,1984,Male,White,Republican,4,2,3,2,5,2,71,77,5
Kentucky,1989,Female,White,Republican,4,4,3,9,2,99,6,92,3
Indiana,1961,Male,White,Republican,4,1,2,5,5,50,84,81,5
Michigan,1954,Female,White,Democrat,1,1,4,3,6,100,100,100,1
Illinois,1945,Female,Hispanic,Republican,4,1,2,NA,6,75,60,96,5
Ohio,1958,Male,White,Democrat,NA,2,4,4,4,38,34,59,4
Georgia,1948,Female,White,Republican,5,2,1,2,1,69,NA,61,4
New York,1972,Male,White,Independent,3,1,3,9,5,30,90,90,5
NA,1949,Female,White,Democrat,NA,2,2,4,4,37,28,13,1
Kansas,1946,Male,Hispanic,Independent,5,1,1,NA,5,53,66,76,5
Michigan,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,55,55,NA
Michigan,1954,Female,White,Republican,4,2,2,3,1,60,41,50,1
Not Asked,1949,Male,Hispanic,Republican,5,1,1,NA,5,4,99,49,5
Pennsylvania,1960,Male,White,Independent,3,1,2,5,5,54,53,100,5
California,1939,Male,White,Republican,4,1,3,11,3,90,80,96,4
Illinois,1950,Male,White,Independent,2,1,4,6,3,80,75,81,1
Arkansas,1960,Female,Black,Democrat,1,1,4,12,5,85,89,89,2
New York,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,51,100,NA
Texas,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,44,47,NA
Washington,1976,Female,White,Democrat,2,1,4,4,2,100,100,100,1
Massachusetts,1965,Male,Hispanic,Independent,3,1,1,9,3,100,51,100,4
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83,88,82,NA
Pennsylvania,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,45,81,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,68,93,NA
Louisiana,1954,Male,White,Independent,4,2,1,5,2,50,44,60,5
Connecticut,NA,NA,NA,NA,NA,NA,NA,NA,NA,69,60,72,NA
South Carolina,1969,Female,White,Independent,3,2,4,8,2,31,30,50,3
Tennessee,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,82,50,NA
Michigan,1958,Male,Other,Independent,3,1,1,2,4,52,50,61,2
