birth_year,sex,race,party_id,crime,economy,immigration,family_medical_leave,abortion,gay_rights,health_care
1994,Female,Mixed,Democrat,4,4,4,4,2,2,4
1953,Female,Asian,Democrat,4,4,4,4,4,3,4
1996,Female,Asian,Not sure,2,3,3,3,3,2,4
1989,Female,Hispanic,Democrat,2,2,2,3,3,2,2
1999,Male,White,Democrat,3,2,3,4,2,2,4
1983,Male,Hispanic,Democrat,4,4,4,4,3,4,4
1958,Female,White,Republican,4,3,4,4,4,4,4
1965,Male,White,Democrat,4,3,3,3,3,4,3
1997,Female,White,Independent,3,4,3,3,4,2,4
1967,Male,Asian,Democrat,3,3,3,3,3,NA,NA
1985,Male,Hispanic,Democrat,3,3,3,NA,3,3,2
1998,Female,Asian,Democrat,3,3,3,4,3,3,4
1971,Male,Hispanic,Democrat,4,4,4,3,4,4,4
1996,Female,White,Independent,3,3,3,3,4,3,3
1947,Female,Hispanic,Independent,4,3,3,4,4,4,4
1946,Male,Hispanic,Democrat,4,4,4,NA,4,4,4
1996,Female,White,Republican,4,3,4,2,2,4,2
1995,Female,White,Democrat,1,3,3,3,3,1,4
1989,Female,Hispanic,Independent,4,4,3,4,4,2,4
1995,Female,White,Republican,2,2,2,2,2,2,2
1984,Female,Asian,Independent,4,4,4,4,4,4,4
1998,Female,White,Independent,3,3,3,4,3,3,4
1978,Female,White,Democrat,2,4,4,3,3,2,4
1979,Male,Hispanic,Independent,4,4,4,4,4,4,4
1983,Male,Hispanic,Democrat,3,2,3,2,2,3,3
1989,Male,Hispanic,Democrat,3,4,4,3,1,2,4
1996,Male,Mixed,Democrat,3,3,4,3,4,3,4
1997,Male,Black,Democrat,3,3,3,3,3,3,4
1997,Female,Asian,Democrat,3,4,4,4,4,3,4
1953,Female,Hispanic,Republican,4,3,3,3,3,4,3
1995,Male,White,Independent,3,3,3,3,2,3,3
2000,Female,Hispanic,Republican,4,4,3,3,4,4,3
1994,Male,Mixed,Republican,4,4,4,3,2,4,4
1975,Male,Hispanic,Independent,4,4,3,3,3,4,4
1996,Female,White,Not sure,3,4,4,4,3,2,4
1995,Female,Mixed,Independent,3,3,2,3,3,2,4
1973,Female,Hispanic,Democrat,4,4,4,4,4,4,4
1986,Female,Hispanic,Democrat,4,3,3,3,2,2,3
1970,Female,Asian,Not sure,4,4,4,4,3,3,4
1958,Female,Hispanic,Democrat,4,4,4,3,3,4,4
1967,Female,Asian,Independent,3,4,4,3,4,4,3
1991,Female,Asian,Democrat,4,3,3,4,4,3,4
1993,Female,Hispanic,Independent,3,3,3,3,3,3,3
1997,Male,White,Independent,3,4,4,1,4,3,2
1985,Female,White,Not sure,3,3,2,4,3,2,4
1994,Female,Asian,Other,2,1,1,4,3,1,4
1995,Male,Hispanic,Democrat,2,4,1,4,4,1,4
1999,Female,Hispanic,Not sure,3,3,2,4,3,2,4
1998,Male,White,Democrat,3,3,3,4,4,2,3
1994,Male,Hispanic,Democrat,4,3,4,4,4,4,4
1994,Female,White,Republican,3,2,4,2,3,3,2
1993,Male,Asian,Democrat,3,3,3,NA,3,NA,4
1959,Male,Asian,Independent,2,2,2,4,3,4,2
1997,Male,White,Democrat,3,4,2,3,3,2,4
1983,Female,Hispanic,Republican,3,3,3,3,3,3,3
1993,Female,White,Independent,3,3,3,3,3,3,3
1995,Male,White,Democrat,1,4,2,2,1,3,3
1986,Female,Hispanic,Democrat,4,4,4,4,4,4,4
1996,Female,Hispanic,Not sure,4,4,4,4,4,4,4
1964,Male,Hispanic,Democrat,3,4,3,2,3,3,3
1988,Female,Hispanic,Republican,3,4,3,2,2,4,4
1963,Female,Hispanic,Independent,2,1,1,2,1,2,3
1990,Male,Hispanic,Not sure,4,3,4,4,4,4,3
1954,Female,Hispanic,Democrat,2,3,2,3,1,2,4
1973,Female,Hispanic,Independent,4,4,2,3,2,3,4
1972,Female,Hispanic,Democrat,4,4,2,3,3,4,4
1950,Male,Asian,Republican,3,4,3,1,3,4,4
1995,Female,White,Democrat,3,3,3,4,4,3,4
1982,Female,Hispanic,Independent,4,3,3,3,3,3,4
1985,Male,Hispanic,Democrat,2,3,3,4,3,3,3
1993,Female,White,Independent,3,3,2,4,1,2,4
1995,Female,White,Independent,4,3,2,2,1,3,4
1996,Female,White,Democrat,4,3,3,4,3,4,3
1990,Female,Asian,Democrat,3,3,3,3,3,3,3
1979,Male,Hispanic,Independent,4,4,3,4,3,4,4
1986,Female,Hispanic,Republican,4,4,4,4,2,4,3
1974,Male,Asian,Independent,3,3,3,3,3,3,3
1961,Female,White,Republican,3,3,3,2,2,3,3
1997,Male,White,Independent,4,4,4,3,3,4,1
1999,Female,Asian,Democrat,3,3,4,3,3,2,3
1980,Female,Hispanic,Democrat,4,4,4,4,4,4,4
1971,Female,Hispanic,Democrat,4,4,3,4,2,4,3
1964,Male,Asian,Republican,3,3,3,3,3,3,3
1960,Male,White,Independent,3,3,1,NA,4,3,4
1971,Female,Hispanic,Republican,3,3,3,3,3,3,3
1962,Female,Hispanic,Republican,4,3,4,3,3,4,NA
1962,Male,Hispanic,Independent,3,NA,3,4,4,4,3
1983,Female,Hispanic,Democrat,3,3,2,3,3,3,4
1995,Female,White,Democrat,3,3,3,4,4,2,4
1976,Male,Asian,Independent,4,4,4,4,3,4,4
1975,Male,Asian,Democrat,4,4,4,4,4,4,4
1998,Female,White,Democrat,3,3,3,4,4,4,3
1993,Male,White,Independent,2,3,3,2,4,2,3
1998,Female,Hispanic,Independent,4,3,4,4,4,2,4
1973,Female,White,Republican,4,4,4,4,3,4,4
1963,Male,Asian,Democrat,4,4,3,4,4,4,4
1995,Female,White,Democrat,4,4,4,4,4,2,4
1957,Female,Hispanic,Democrat,4,4,4,4,4,4,4
1984,Male,Mixed,Independent,4,2,3,2,2,3,2
1984,Male,Hispanic,Independent,4,4,4,4,4,4,4
1988,Female,Hispanic,Democrat,3,3,4,3,3,3,3
1998,Female,White,Independent,3,2,4,3,4,4,2
1997,Female,White,Democrat,3,3,1,3,3,1,4
1991,Male,Asian,Independent,3,3,4,2,2,3,4
1992,Male,Black,Independent,3,4,4,4,3,2,4
1985,Male,Asian,Democrat,4,4,4,4,4,4,4
1996,Female,Hispanic,Democrat,4,4,4,4,4,4,4
1998,Male,Black,Independent,3,4,4,3,4,3,4
1990,Female,Hispanic,Independent,1,4,3,1,4,1,4
1992,Male,Hispanic,Democrat,3,3,3,3,3,3,3
1988,Female,Hispanic,Republican,3,3,4,3,2,2,3
1990,Female,Hispanic,Independent,3,2,3,2,1,2,3
1950,Female,Asian,Democrat,4,4,4,4,4,4,4
1968,Male,Asian,Independent,4,3,4,4,3,4,4
1978,Male,Hispanic,Independent,4,3,3,4,1,4,4
1994,Female,White,Democrat,3,3,3,3,3,3,3
1995,Female,White,Democrat,4,3,3,4,3,2,4
1961,Female,Hispanic,Not sure,4,4,3,4,3,4,4
1993,Female,White,Not sure,4,1,4,4,4,4,4
1978,Female,Hispanic,Democrat,4,3,4,2,2,4,4
1963,Male,White,Democrat,4,4,4,4,3,3,4
1978,Male,Black,Republican,4,4,4,1,4,4,3
1958,Female,Asian,Independent,4,3,2,3,2,4,4
1994,Female,Black,Democrat,3,3,4,4,3,3,4
1995,Male,White,Independent,3,3,4,3,3,3,4
1995,Male,White,Independent,2,4,3,2,4,2,4
1957,Female,Mixed,Democrat,4,4,4,4,4,4,4
1997,Male,White,Independent,4,4,4,4,4,4,4
1998,Female,White,Independent,2,2,4,3,4,1,4
1966,Female,Hispanic,Not sure,4,4,2,2,3,4,4
1996,Female,White,Republican,4,4,4,2,4,3,3
1998,Male,White,Democrat,3,4,3,3,3,3,3
1990,Male,Hispanic,Democrat,4,4,3,4,2,4,4
1994,Female,White,Other,2,4,2,3,3,3,3
1998,Male,White,Independent,3,4,3,4,3,3,4
1983,Male,Hispanic,Democrat,4,4,4,4,3,4,4
1995,Female,Asian,Republican,3,3,2,2,3,3,3
1996,Male,Black,Independent,2,1,1,2,1,1,1
1993,Female,White,Not sure,3,2,4,2,4,4,3
1993,Male,White,Other,2,1,4,4,3,1,4
1999,Female,White,Not sure,3,3,3,4,4,4,4
1993,Female,White,Republican,3,4,4,3,3,4,3
1998,Male,Hispanic,Republican,3,4,3,3,4,4,3
1960,Female,Hispanic,Not sure,4,4,2,4,2,4,4
1970,Female,Hispanic,Republican,4,4,4,2,2,4,4
1970,Male,Asian,Independent,4,4,4,4,4,3,4
1962,Female,Hispanic,Democrat,4,4,4,4,4,4,4
1993,Female,Hispanic,Democrat,4,4,4,4,4,4,4
1993,Female,Hispanic,Democrat,NA,NA,NA,NA,NA,NA,NA
1986,Female,Hispanic,Not sure,3,3,3,3,4,3,3
1971,Male,Hispanic,Republican,4,3,2,1,1,4,4
1996,Female,White,Democrat,3,3,4,4,4,3,4
1979,Female,Asian,Independent,2,2,3,3,2,2,2
1998,Male,White,Democrat,2,4,4,4,4,2,4
1997,Female,Hispanic,Democrat,3,4,3,3,4,4,4
1988,Male,White,Democrat,4,4,3,3,3,3,3
1980,Female,Hispanic,Independent,4,4,4,4,4,4,4
1967,Male,Hispanic,Democrat,4,4,4,4,4,4,4
1962,Female,Hispanic,Democrat,4,3,3,4,1,4,4
1998,Male,White,Independent,4,3,4,1,4,4,3
2000,Female,Black,Democrat,1,3,2,3,1,2,3
1986,Male,White,Democrat,1,3,2,1,3,2,3
1975,Female,Hispanic,Not sure,4,4,3,4,2,4,4
1960,Female,Asian,Democrat,4,4,3,4,4,4,3
1949,Male,White,Independent,4,4,4,4,2,4,4
1997,Male,Asian,Independent,NA,3,2,NA,NA,3,NA
1982,Female,Hispanic,Not sure,NA,NA,NA,NA,NA,NA,NA
1953,Female,Hispanic,Democrat,4,4,4,4,4,4,4
1965,Female,Asian,Democrat,4,3,2,4,3,2,4
1966,Male,Asian,Independent,4,4,3,4,3,3,4
1993,Male,Asian,Independent,4,4,2,1,1,1,4
1961,Male,Hispanic,Independent,4,4,4,2,2,4,4
1995,Female,White,Republican,4,4,3,1,3,4,3
1997,Female,Black,Democrat,4,4,3,4,4,4,4
1984,Male,Hispanic,Democrat,2,3,2,4,4,4,4
1994,Female,Hispanic,Not sure,4,4,4,3,1,4,4
1999,Male,White,Independent,2,3,2,2,3,1,4
1998,Female,White,Independent,3,3,1,1,4,1,3
1995,Male,White,Republican,4,4,4,4,2,4,4
1948,Female,Hispanic,Democrat,4,4,2,4,3,4,4
1998,Female,White,Democrat,4,4,4,2,4,4,4
1996,Female,Mixed,Democrat,2,4,2,4,3,2,4
1980,Male,White,Independent,2,2,2,2,3,3,3
1998,Male,White,Republican,3,4,4,2,1,3,2
1995,Male,White,Democrat,2,3,3,4,3,2,4
1981,Female,Asian,Democrat,4,4,4,4,4,4,4
1998,Female,White,Independent,4,4,4,1,4,3,3
1967,Female,Asian,Independent,2,3,3,2,2,2,4
1986,Male,Hispanic,Republican,4,4,4,4,4,4,4
2000,Male,White,Democrat,3,3,3,3,2,2,3
1960,Male,Asian,Independent,4,4,4,3,3,4,4
1990,Female,Hispanic,Independent,3,3,3,3,3,3,3
1996,Male,White,Republican,3,4,3,3,3,3,3
1995,Female,White,Republican,3,4,4,1,2,4,3
1998,Male,White,Other,3,3,2,4,2,3,4
1988,Female,Black,Not sure,4,4,4,4,2,4,4
1980,Female,Hispanic,Republican,3,2,3,2,4,2,3
1964,Female,Asian,Independent,4,4,2,4,2,4,4
2000,Male,Asian,Democrat,2,4,4,2,3,2,4
1998,Female,Black,Democrat,4,3,4,4,4,3,4
1964,Male,Hispanic,Republican,4,3,4,3,4,4,4
1996,Female,White,Democrat,4,3,3,4,4,3,4
1998,Male,Asian,Democrat,2,3,3,4,4,2,4
1965,Female,Hispanic,Independent,4,4,3,1,4,4,3
1983,Male,Asian,Democrat,3,4,4,4,4,2,4
1987,Female,Hispanic,Independent,4,3,2,4,4,3,4
1994,Female,Native American,Independent,4,4,4,4,4,4,3
1952,Male,Asian,Independent,4,4,3,3,3,4,4
1998,Male,White,Independent,3,2,3,3,4,3,3
1962,Female,Mixed,Independent,4,4,4,4,4,4,4
1995,Male,Hispanic,Democrat,3,4,3,3,2,3,4
1971,Male,Hispanic,Democrat,4,4,3,4,1,3,4
1990,Male,Mixed,Not sure,4,4,4,3,2,3,4
1952,Male,Hispanic,Democrat,4,3,3,2,1,4,4
1997,Male,White,Democrat,3,2,2,3,3,1,4
1995,Male,Hispanic,Democrat,3,4,4,3,3,2,4
1984,Male,Hispanic,Republican,3,4,4,2,3,1,3
1982,Female,Hispanic,Democrat,2,4,4,4,2,2,4
1993,Female,White,Democrat,2,3,3,4,4,2,4
1982,Male,Asian,Democrat,4,3,4,4,4,4,4
1984,Female,Hispanic,Independent,4,4,3,4,3,4,4
1993,Female,White,Independent,4,4,4,4,2,4,4
1996,Female,Hispanic,Democrat,1,3,2,2,2,3,3
1994,Female,Black,Not sure,4,4,2,3,3,3,4
1997,Female,White,Other,1,3,1,1,2,1,2
1960,Male,Hispanic,Independent,4,4,1,2,1,4,4
1997,Male,White,Republican,4,4,3,3,4,4,4
1989,Female,Hispanic,Independent,4,3,4,4,4,2,4
1978,Male,Hispanic,Independent,4,3,4,1,3,4,4
1975,Female,Hispanic,Democrat,3,3,2,3,3,4,2
1998,Male,White,Independent,4,3,2,3,4,2,4
1973,Male,Asian,Republican,4,4,3,3,3,4,3
1974,Female,Asian,Not sure,3,3,3,3,3,3,3
1997,Female,Black,Not sure,2,2,2,2,2,2,2
1993,Male,White,Independent,3,3,2,1,2,2,2
1985,Female,White,Independent,3,4,3,3,3,3,4
1979,Male,Hispanic,Independent,3,3,4,4,1,3,4
1996,Female,Asian,Not sure,3,3,4,4,2,4,4
1982,Male,Hispanic,Independent,3,3,3,4,3,3,4
1989,Female,Native American,Republican,3,3,3,3,3,3,3
1993,Female,Hispanic,Democrat,3,4,4,4,4,4,4
1965,Male,Hispanic,Democrat,4,4,4,4,4,4,4
1991,Male,Asian,Independent,2,4,2,3,2,2,4
1990,Female,Hispanic,Republican,3,2,2,3,4,3,4
1956,Male,Hispanic,Democrat,4,4,4,4,4,3,4
1948,Female,Asian,Not sure,4,4,3,4,NA,4,4
1993,Female,White,Independent,NA,NA,NA,NA,NA,NA,NA
1995,Female,White,Democrat,3,3,3,4,4,3,4
1995,Female,White,Democrat,3,4,3,4,4,2,2
1959,Male,Asian,Republican,4,4,4,2,3,4,4
1986,Male,Asian,Republican,4,4,3,4,3,4,4
1994,Female,White,Republican,3,4,3,3,4,3,2
1983,Female,Hispanic,Democrat,4,4,4,3,4,4,4
1983,Male,Hispanic,Republican,4,4,4,3,2,4,4
1949,Female,Asian,Democrat,4,4,4,4,4,4,4
1979,Male,Asian,Democrat,4,4,4,3,1,4,4
1995,Male,Asian,Independent,2,4,4,3,3,1,3
1987,Female,Hispanic,Not sure,2,2,2,3,2,2,2
1995,Male,Hispanic,Independent,4,4,4,4,4,4,3
1994,Female,White,Democrat,3,4,3,3,3,4,4
1996,Female,Hispanic,Democrat,4,4,3,4,1,4,4
1987,Male,Hispanic,Democrat,1,4,1,4,4,1,4
1995,Female,White,Democrat,2,4,4,2,2,1,4
1995,Female,White,Republican,3,4,4,3,2,4,4
1972,Male,Black,Democrat,4,4,4,4,4,4,4
1998,Female,White,Democrat,3,3,4,3,4,3,4
1976,Female,Hispanic,Republican,3,4,3,2,4,3,3
1988,Male,Asian,Republican,3,3,3,2,2,3,2
1984,Male,White,Democrat,2,4,2,3,1,2,4
1980,Female,Asian,Democrat,3,4,3,3,3,4,3
1961,Female,Hispanic,Independent,4,4,4,3,3,4,3
1978,Female,Hispanic,Not sure,2,2,3,2,2,2,3
1992,Male,Hispanic,Democrat,3,4,2,3,2,3,4
1977,Female,Hispanic,Democrat,4,4,4,4,4,4,4
1996,Female,Hispanic,Independent,3,4,4,4,4,4,3
1993,Female,White,Republican,3,3,3,3,1,3,3
1990,Female,Hispanic,Independent,4,4,3,3,1,3,3
1993,Female,White,Democrat,3,4,3,3,3,3,4
1965,Female,Asian,Democrat,NA,3,NA,3,2,4,3
1993,Female,White,Republican,4,4,3,2,4,4,3
1997,Female,Hispanic,Independent,4,4,4,4,3,3,4
2000,Male,White,Republican,4,4,3,3,4,4,4
1996,Female,White,Independent,2,3,4,3,3,2,1
1997,Female,White,Democrat,3,4,4,3,4,3,4
1987,Female,White,Democrat,4,4,4,4,4,4,4
1999,Female,Hispanic,Democrat,4,2,4,3,4,3,4
1980,Male,Hispanic,Republican,3,4,4,4,1,2,3
1999,Male,White,Independent,3,3,3,3,4,4,1
1993,Female,White,Not sure,3,3,3,3,2,3,3
1982,Male,Asian,Not sure,4,4,4,3,3,4,3
1995,Female,White,Democrat,4,4,4,4,4,4,4
1987,Female,Hispanic,Republican,3,3,3,3,3,3,3
1984,Male,Hispanic,Democrat,3,4,4,4,4,4,4
1961,Female,Asian,Independent,1,3,1,1,1,1,3
1996,Male,Hispanic,Independent,4,4,4,2,4,3,4
1998,Female,Asian,Not sure,4,3,4,3,3,4,3
1997,Female,Black,Democrat,4,4,4,4,4,4,4
1980,Male,Hispanic,Democrat,4,4,4,4,2,4,4
1999,Male,Hispanic,Republican,4,4,4,4,4,4,4
1983,Male,Hispanic,Independent,4,4,4,2,4,3,3
1994,Male,White,Democrat,3,4,3,3,3,3,4
1971,Male,Hispanic,Republican,3,4,4,2,1,4,3
1966,Male,Hispanic,Democrat,4,4,4,2,4,4,4
1995,Female,Hispanic,Democrat,4,4,3,3,1,3,4
1993,Female,White,Independent,3,4,3,2,4,2,4
1999,Female,White,Republican,3,4,4,2,4,3,4
1994,Female,Hispanic,Democrat,3,3,3,3,4,3,4
1945,Female,Hispanic,Republican,4,4,4,4,4,4,4
1998,Female,White,Independent,3,4,4,1,3,4,4
1995,Male,Asian,Democrat,4,4,4,4,4,4,4
1997,Female,White,Democrat,3,1,4,3,4,4,4
1978,Male,Hispanic,Independent,3,4,4,3,4,4,4
1998,Female,Black,Democrat,4,NA,3,3,3,4,NA
1998,Female,White,Democrat,3,3,3,3,4,3,4
1998,Male,White,Independent,3,4,3,3,2,3,4
1994,Female,Hispanic,Republican,4,4,2,3,3,3,2
1996,Female,Hispanic,Democrat,NA,NA,NA,NA,NA,NA,NA
1997,Female,Hispanic,Democrat,4,NA,4,4,NA,NA,4
1975,Male,Hispanic,Independent,3,4,3,4,4,3,4
1995,Male,White,Independent,3,3,4,4,2,3,4
1989,Female,Hispanic,Republican,3,3,4,3,4,3,3
1968,Female,Asian,Independent,4,4,3,3,3,4,4
1994,Female,White,Other,3,4,3,4,4,3,4
1978,Male,Asian,Republican,4,4,1,4,1,4,4
1979,Female,Hispanic,Democrat,2,3,3,2,2,3,3
1996,Female,White,Democrat,4,4,4,3,4,4,4
1977,Female,Asian,Republican,4,4,3,3,4,4,4
1996,Male,Black,Independent,4,3,3,3,4,4,3
1962,Male,Mixed,Independent,4,4,3,2,2,3,4
1998,Male,White,Democrat,3,4,4,3,3,3,4
1994,Female,White,Republican,2,3,1,3,4,2,2
1995,Female,White,Democrat,3,3,4,4,2,3,4
1967,Male,Hispanic,Democrat,2,4,1,3,3,3,3
1995,Female,White,Democrat,3,4,4,3,3,3,4
1984,Female,White,Republican,3,3,3,3,2,3,2
1990,Female,Asian,Democrat,3,4,3,4,3,4,3
1998,Female,White,Democrat,4,4,4,4,4,4,4
1987,Female,Hispanic,Republican,4,3,3,4,4,3,3
1995,Female,White,Democrat,4,4,1,4,4,3,4
1975,Female,Black,Independent,4,4,4,4,4,4,4
1984,Male,Asian,Independent,2,3,2,3,3,2,4
1998,Male,Hispanic,Democrat,4,4,4,4,3,4,4
1999,Female,White,Democrat,4,4,4,4,4,2,4
1977,Male,Hispanic,Not sure,3,3,3,3,3,3,3
1998,Female,Hispanic,Democrat,4,4,4,4,4,4,4
1961,Male,Hispanic,Democrat,3,3,3,3,3,3,3
1985,Female,Hispanic,Not sure,3,4,2,3,4,3,4
1966,Female,Hispanic,Democrat,4,4,4,3,4,4,4
1994,Male,Other,Republican,4,4,4,4,1,4,4
1972,Female,Hispanic,Democrat,3,4,3,3,4,3,4
1997,Female,White,Democrat,3,3,3,3,3,3,4
1997,Male,White,Independent,3,4,3,2,2,4,3
1988,Female,Hispanic,Republican,4,3,2,3,2,3,4
1982,Female,Hispanic,Not sure,3,3,4,3,3,3,3
1995,Male,White,Democrat,3,3,3,3,3,3,4
1997,Male,Hispanic,Democrat,3,3,4,3,1,4,3
1986,Female,Hispanic,Not sure,4,4,4,4,4,2,4
1979,Male,Hispanic,Independent,4,4,4,4,3,3,4
1989,Female,Hispanic,Democrat,NA,NA,NA,NA,NA,NA,NA
1998,Female,White,Democrat,3,3,3,3,4,3,3
1995,Female,White,Independent,2,4,3,4,3,3,3
1985,Female,Asian,Independent,4,4,4,3,3,4,4
1993,Male,Hispanic,Not sure,3,3,4,4,4,3,4
1974,Female,Hispanic,Democrat,4,4,3,4,1,4,4
1988,Female,Hispanic,Democrat,4,3,3,2,4,4,3
1984,Female,Hispanic,Democrat,4,4,4,4,4,4,4
1996,Female,White,Independent,3,3,2,3,3,2,4
1978,Female,Hispanic,Independent,3,3,3,3,3,3,3
1997,Female,White,Not sure,3,3,3,3,3,3,4
1997,Male,White,Independent,3,4,4,4,4,3,4
1994,Female,White,Independent,3,4,4,4,4,4,4
1993,Female,White,Democrat,2,4,3,2,4,2,4
1998,Female,White,Republican,4,4,4,3,3,4,4
1999,Female,White,Independent,4,4,4,3,2,4,3
1993,Female,White,Independent,3,3,4,4,4,3,4
1988,Male,Mixed,Independent,4,4,4,4,3,4,4
1999,Female,Black,Democrat,2,4,4,3,3,4,2
1996,Female,Black,Democrat,4,4,4,4,3,4,4
1948,Male,Asian,Independent,4,4,4,3,4,4,NA
1972,Female,Hispanic,Independent,4,4,4,4,4,4,4
2000,Female,Mixed,Democrat,3,3,4,4,4,3,4
1959,Male,Hispanic,Independent,3,4,3,4,4,4,4
1961,Male,Hispanic,Democrat,4,4,2,4,4,4,4
1989,Female,Hispanic,Democrat,3,3,2,4,4,3,4
1969,Female,Hispanic,Democrat,4,4,4,4,4,4,4
1998,Female,White,Democrat,3,3,4,3,4,2,4
1949,Male,Hispanic,Democrat,4,4,4,4,4,4,4
1997,Female,Asian,Independent,4,4,4,4,4,4,4
1997,Female,White,Independent,4,3,3,3,4,4,4
1987,Female,Hispanic,Democrat,4,4,3,3,4,3,4
1979,Female,Asian,Democrat,4,4,4,4,4,3,4
1989,Female,Hispanic,Republican,4,4,4,4,1,3,4
1994,Female,Black,Democrat,4,4,2,4,2,2,4
1973,Female,Asian,Democrat,4,4,4,4,4,4,4
1980,Female,Asian,Democrat,4,3,4,4,2,NA,NA
1954,Male,Asian,Republican,3,3,3,3,3,3,3
1995,Female,White,Independent,3,3,3,4,4,3,4
1998,Male,Black,Independent,3,3,1,3,2,2,4
1993,Female,Hispanic,Democrat,4,4,4,4,3,4,4
1977,Female,Hispanic,Democrat,4,4,4,4,3,4,4
1988,Female,Hispanic,Republican,4,4,1,4,1,4,4
1997,Male,Hispanic,Republican,3,3,3,2,2,3,3
1993,Female,Mixed,Republican,4,3,2,3,4,3,2
1980,Female,White,Democrat,3,3,3,NA,3,3,3
1997,Female,Hispanic,Other,4,3,4,4,4,3,4
1996,Female,Black,Independent,3,4,2,4,2,3,4
1985,Female,Hispanic,Democrat,3,4,4,4,3,3,3
1993,Female,White,Republican,4,4,4,4,4,4,4
1995,Female,White,Democrat,3,3,3,3,1,3,3
1972,Female,Asian,Democrat,4,4,2,4,4,3,4
1995,Male,Asian,Democrat,NA,4,3,2,3,1,4
1997,Male,White,Other,4,4,4,2,2,4,3
1997,Male,White,Republican,3,3,3,3,4,3,3
1996,Female,White,Republican,3,2,4,1,4,4,1
1998,Male,White,Republican,2,4,1,1,1,4,2
1993,Female,Black,Independent,4,4,3,4,4,4,4
1967,Male,Asian,Independent,4,4,3,3,3,4,4
1992,Female,Black,Democrat,4,4,4,4,4,4,4
1997,Female,Hispanic,Not sure,4,4,4,4,4,4,4
1993,Male,White,Republican,3,4,3,1,2,3,3
1994,Female,White,Independent,4,4,3,4,4,4,4
1998,Female,White,Democrat,3,3,3,4,4,3,4
1996,Male,Asian,Democrat,2,4,4,4,4,3,4
1994,Female,White,Democrat,3,3,3,4,4,2,4
2000,Female,Black,Democrat,4,4,4,4,4,4,4
1980,Male,Hispanic,Independent,4,4,3,3,3,4,3
1999,Female,White,Republican,3,4,4,3,4,4,3
1994,Female,Hispanic,Democrat,4,4,4,4,4,4,3
1995,Female,White,Democrat,2,3,4,3,1,4,3
1998,Female,White,Independent,2,3,3,4,4,3,3
1968,Male,Hispanic,Not sure,4,4,4,4,2,NA,4
1989,Female,Hispanic,Not sure,NA,NA,NA,NA,NA,NA,NA
1984,Male,Hispanic,Democrat,3,4,4,4,4,1,4
1998,Female,White,Independent,3,4,3,2,4,4,4
1977,Male,Hispanic,Independent,4,3,1,4,2,4,4
1969,Male,Black,Democrat,4,4,4,3,1,4,4
1998,Male,White,Republican,4,4,4,3,2,4,3
1998,Female,White,Independent,3,4,3,4,4,4,3
1965,Male,Black,Democrat,NA,3,4,2,2,1,2
1984,Female,Black,Not sure,4,4,4,4,4,4,4
1996,Female,Black,Democrat,4,4,3,3,3,4,4
1997,Female,Mixed,Democrat,4,3,4,3,3,3,3
1995,Female,Black,Democrat,4,4,4,4,3,4,3
1998,Female,White,Independent,3,3,3,4,4,4,4
1999,Male,White,Democrat,3,2,3,2,3,1,3
1998,Female,Hispanic,Democrat,4,4,4,4,4,4,4
1968,Male,White,Independent,4,4,4,3,4,4,4
1985,Male,Mixed,Republican,3,4,3,3,4,4,3
1988,Female,Hispanic,Independent,4,1,4,3,3,2,2
1996,Female,White,Independent,3,4,3,4,3,4,4
1996,Female,Hispanic,Democrat,2,4,4,3,2,1,4
1981,Female,Hispanic,Not sure,4,4,4,4,4,4,4
1977,Female,Hispanic,Independent,4,3,4,4,4,4,4
1998,Male,Middle Eastern,Democrat,2,3,3,3,3,3,4
1991,Male,Hispanic,Republican,3,3,3,3,4,3,3
1997,Female,White,Republican,4,4,2,4,4,4,4
1990,Female,Hispanic,Not sure,3,3,4,3,3,3,3
1997,Female,White,Democrat,3,3,4,2,4,3,4
1985,Male,Hispanic,Not sure,4,4,4,4,4,4,4
1994,Female,Hispanic,Democrat,4,4,4,4,4,4,4
1992,Female,Hispanic,Democrat,3,3,4,4,1,4,4
1972,Male,Hispanic,Not sure,4,4,2,4,2,4,4
1993,Female,Black,Independent,4,4,2,4,2,3,4
1989,Female,Hispanic,Republican,3,4,4,4,3,3,2
1997,Female,Black,Democrat,4,2,3,3,4,4,4
1996,Female,Asian,Democrat,4,4,4,4,4,4,4
1990,Male,Asian,Not sure,3,4,3,4,2,4,4
1997,Female,White,Democrat,4,4,3,4,3,4,4
1983,Male,White,Democrat,4,4,4,4,3,4,4
1974,Male,White,Democrat,3,4,2,4,1,4,4
1977,Female,Hispanic,Democrat,4,4,4,4,4,4,4
1997,Female,White,Democrat,2,4,4,4,4,3,4
1988,Female,Hispanic,Not sure,3,3,2,NA,2,3,4
1996,Female,White,Democrat,3,3,4,4,3,3,4
1990,Male,Asian,Independent,4,3,3,3,4,4,4
1980,Male,White,Democrat,4,4,4,3,3,4,4
1997,Female,Asian,Democrat,3,3,4,4,3,2,4
1997,Female,White,Independent,3,4,3,3,2,3,3
1997,Female,White,Democrat,3,4,4,4,3,4,4
1997,Female,White,Democrat,3,3,3,4,4,3,4
1996,Female,White,Democrat,4,4,1,4,3,4,4
1995,Male,Middle Eastern,Independent,3,3,3,3,3,2,3
1999,Male,Asian,Democrat,3,4,4,2,4,2,4
1960,Female,Hispanic,Democrat,4,4,4,4,1,1,4
1998,Male,White,Republican,3,3,2,3,2,3,3
